city,postalCode,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,yearOfConstruction,virtualTours,accountType,isBienIciExclusive,price,surfaceArea,roomsQuantity,bedroomsQuantity,floor,floorQuantity,bathroomsQuantity,toiletQuantity,hasElevator,hasIntercom,hasTerrace,hasFirePlace,isExclusiveSaleMandate,photos,energyValue,energyClassification,greenhouseGazValue,greenhouseGazClassification,isInCondominium,isCondominiumInProcedure,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,averageAnnualEnergyConsumption,adCreatedByPro,heating,balconyQuantity,balconySurfaceArea,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,hasGeorisquesMention,photoWatermarkAlias,accountDisplayName,feesChargedTo,annualCondominiumFees,condominiumPartsQuantity,showerRoomsQuantity,terracesQuantity,parkingPlacesQuantity,cellarsOrUndergroundsQuantity,isDisabledPeopleFriendly
Reims,51100,hektor-VEND-ET-BIEN-5302,buy,flat,827,"En Exclusivité : Appartement T7 de 157 m2, baigné de lumière naturelle, avec terrasse et 2 garages, proche de la cathédrale de Reims.<br> <br>Découvrez ce spacieux appartement de caractère, véritable havre de lumière et de confort. Ses volumes généreux, son agencement fonctionnel et sa terrasse en font un lieu de vie privilégié.<br>Idéal pour une famille ou pour quiconque souhaite profiter d'un environnement calme proche du centre-ville.<br> <br>Atouts principaux :<br>- Entrée de 12 m2, offrant un espace accueillant et soigné, facilitant le rangement et la circulation au quotidien.<br>- Grand salon / séjour de 53 m2, climatisé et entièrement baigné de lumière grâce à ses larges ouvertures, et sublimé par une cheminée décorative pouvant être aménagée à l'éthanol -- l'idéal pour créer une atmosphère chaleureuse lors de moments en famille ou entre amis.<br>- Cuisine indépendante de 15 m2, fonctionnelle et équipée, prête à être personnalisée selon vos envies.<br>- Buanderie, idéale pour l'organisation du linge et le stockage, assurant un intérieur toujours ordonné.<br>- 4 chambres lumineuses de 12 à 14 m2, chacune offrant un cadre paisible et confortable dont une avec un balcon. Parfaitement séparé et isolé de l'espace de vie, il garantit calme et intimité.<br>- Espace dressing qui vient compléter l'agencement, offrant un rangement pratique au quotidien.<br>- Possibilité d'un espace bureau indépendant de 11 m2, parfait pour le télétravail ou un espace d'étude calme.<br>- Salle de bain à rafraîchir, offrant l'opportunité d'aménager un espace bien-être parfaitement adapté à vos besoins.<br>- Salle de douche supplémentaire, offrant un vrai plus en matière de confort et une flexibilité appréciable pour toute la famille.<br>- WC indépendant avec lave-mains et placard.<br>- Grand et large balcon de 16 m2, parfaite un café au soleil ou un moment de détente en extérieur.<br>- Cave privative, très pratique pour optimiser vos rangements.<br>- 2 garages indépendants et sécurisés en sous-sol, idéaux pour voitures, motos ou vélos.<br> <br>Grâce à une organisation parfaitement pensée entre les espaces de vie et les espaces nuit, cet appartement offre un confort appréciable au quotidien. La convivialité du séjour et de la terrasse s'allie parfaitementt à l'intimité des chambres, créant un cadre de vie équilibré et agréable. Un lieu idéal pour profiter pleinement de chaque moment chez soi.<br> <br>Copropriété :<br>- Résidence disposant d'un vaste jardin privatif, parfait pour offrir un espace de jeu sécurisé aux enfants ou profiter d'un agréable coin de verdure en toute tranquillité.<br>- Local à vélos en sous-sol pour compléter les équipements.<br>- Aucun travaux à prévoir, copropriété parfaitement entretenue.<br> <br>Confort Énergétique :<br>- Salon / Séjour climatisé pour un confort optimal en toute saison.<br>- Chauffage électrique individuel et programmable, pour une gestion optimale de vos consommations.<br>- DPE : Classe C, garantissant une bonne isolation et une maîtrise des dépenses énergétiques.<br>- Faibles émissions de CO2 pour un impact environnemental limité.<br> <br>Emplacement :<br>- Situé au coeur du quartier Couture à Reims, un secteur privilégié pour son ambiance paisible et sa qualité de vie.<br>- À seulement 5 minutes du centre historique de Reims, vous profitez d'un accès immédiat aux commerces, restaurants, écoles et transports, tout en bénéficiant d'un environnement résidentiel agréable et sécurisé.<br>- Le quartier Couture séduit par son caractère convivial, ses rues tranquilles et sa proximité avec les espaces verts, offrant un cadre de vie idéal pour les familles comme pour les actifs souhaitant allier confort et dynamisme urbain.<br> <br>À découvrir sans tarder !<br>Disponible du lundi au dimanche pour toute information.<br> <br>Reims   Épernay   Châlons-en-Champagne<br>Véronique : <span class=""importDescriptionDecorator"" data-type=""phone"">06 83 89 05 18</span><br>Agence : <span class=""importDescriptionDecorator"" data-type=""phone"">03 26 04 63 10</span><br>","Appartement T7 de 157 m2, baigné de lumière naturelle, avec",2025-11-15T19:43:19.048Z,2025-11-21T12:29:41.341Z,False,1976,"[{'url': 'https://player.previsite.net/video/7A53BFC5FF16072E5F3BA31AE8BBA4F7', 'previewImageUrl': 'https://player.previsite.net/image/7A53BFC5FF16072E5F3BA31AE8BBA4F7.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'hektor-VEND-ET-BIEN-5302_virtualTour_0'}]",agency,False,489000,157.0,6,4,5,7,2,1.0,True,True,False,True,True,"[{'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_9c2d982c9e6edfcff1f51f7eff2ea0dd.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_9c2d982c9e6edfcff1f51f7eff2ea0dd.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_9c2d982c9e6edfcff1f51f7eff2ea0dd.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_3808443599f08dba0815a02db3b80a18.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_3808443599f08dba0815a02db3b80a18.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_3808443599f08dba0815a02db3b80a18.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_82375be4828191b5a2c805eb11bdab4f.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_82375be4828191b5a2c805eb11bdab4f.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_82375be4828191b5a2c805eb11bdab4f.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_2002388ee29cbc251a84a204b0ee1678.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_2002388ee29cbc251a84a204b0ee1678.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_2002388ee29cbc251a84a204b0ee1678.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_fdf5558c9c72d6b41558d0d09e564d65.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_fdf5558c9c72d6b41558d0d09e564d65.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_fdf5558c9c72d6b41558d0d09e564d65.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_b5640f07031b947eefa06fab8cf5df02.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_b5640f07031b947eefa06fab8cf5df02.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_b5640f07031b947eefa06fab8cf5df02.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_151d308d8f9c024210d451531671194e.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_151d308d8f9c024210d451531671194e.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_151d308d8f9c024210d451531671194e.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_fcf1cde82e803c5bdb0439f1ad99ed59.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_fcf1cde82e803c5bdb0439f1ad99ed59.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_fcf1cde82e803c5bdb0439f1ad99ed59.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_a594579de1ded9016d0c9e017452a5dd.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_a594579de1ded9016d0c9e017452a5dd.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_a594579de1ded9016d0c9e017452a5dd.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_19481c6591a9cb903d333f5c49789003.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_19481c6591a9cb903d333f5c49789003.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_19481c6591a9cb903d333f5c49789003.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_8baa0f2158fff14422c427f983a56153.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_8baa0f2158fff14422c427f983a56153.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_8baa0f2158fff14422c427f983a56153.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_d56f2fe274211a219302657149943ea7.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_d56f2fe274211a219302657149943ea7.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_d56f2fe274211a219302657149943ea7.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_5b161d8ce0cd187b8b0ace072a6c6d6c.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_5b161d8ce0cd187b8b0ace072a6c6d6c.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_5b161d8ce0cd187b8b0ace072a6c6d6c.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_3d254823d051adf2f02a6347680c6e53.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_3d254823d051adf2f02a6347680c6e53.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_3d254823d051adf2f02a6347680c6e53.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_8c07b2dab0d20701a2c2c23f2e6507b8.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_8c07b2dab0d20701a2c2c23f2e6507b8.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_8c07b2dab0d20701a2c2c23f2e6507b8.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_02b165cd8247bdbbfe1f4b20b4d80107.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_02b165cd8247bdbbfe1f4b20b4d80107.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_02b165cd8247bdbbfe1f4b20b4d80107.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_afc535f6fd3a09d596e98679551674a8.png', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_afc535f6fd3a09d596e98679551674a8.png', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_afc535f6fd3a09d596e98679551674a8.png'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_47f124078f53312f5ef674f09dd8327b.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_47f124078f53312f5ef674f09dd8327b.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_47f124078f53312f5ef674f09dd8327b.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_1240dd4dc6177040edbab240780580a7.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_1240dd4dc6177040edbab240780580a7.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_1240dd4dc6177040edbab240780580a7.jpg'}, {'url_photo': 'https://msassocies.staticlbi.com/original/images/biens/1/a71feaeaecc90d0c4a4397fc9255276d/photo_eb8951da52a5bd8de08d308fc69fe6dc.jpg', 'photo': 'hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_eb8951da52a5bd8de08d308fc69fe6dc.jpg', 'url': 'https://file.bienici.com/photo/hektor-VEND-ET-BIEN-5302_msassocies.staticlbi.com_original_images_biens_1_a71feaeaecc90d0c4a4397fc9255276d_photo_eb8951da52a5bd8de08d308fc69fe6dc.jpg'}]",172,C,5,A,True,False,489000.0,https://msassocies.la-boite-immo.com/i/redac/honoraires?honofor=1,2025-10-09,True,1760,2520,2023-01-01,0.0,True,électrique individuel,1,18.0,51,True,True,3114.6496815286623,51100,3774,False,buy,vente,False,0,deploye,False,False,HOME-EPERNAY,True,[],disk,50,"[4.043897193617824, 49.24947873514206, 4.045273369526588, 49.250377053093786]",49.249927894117924,4.044585281572206,49.249927894117924,4.044585281572206,[],102788,1,Reims - Europe - Chemin Vert,Europe - Chemin Vert,51100,51454,102788,51454,51100,1,True,False,True,True,True,False,584fd128b442a40099b9b67a,['hektor-VEND-ET-BIEN'],"['hektor-VEND-ET-BIEN', 'new-contract-type-agency', 'extension-boost', 'contract-type-agency-package', '584fd128b442a40099b9b67a']",False,False,False,False,False,False,True,False,False,False,,,,,,,,,,,
