city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,yearOfConstruction,accountType,isBienIciExclusive,price,agencyFeePercentage,surfaceArea,roomsQuantity,bedroomsQuantity,floor,floorQuantity,showerRoomsQuantity,toiletQuantity,hasElevator,hasCellar,hasFirePlace,isExclusiveSaleMandate,photos,isRecent,energyValue,greenhouseGazValue,isInCondominium,condominiumPartsQuantity,annualCondominiumFees,isCondominiumInProcedure,condominiumDetailedProcedure,feesChargedTo,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,minEnergyConsumption,maxEnergyConsumption,energyClassification,greenhouseGazClassification,adCreatedByPro,heating,relevanceBonus,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,needVirtualTour,phoneDisplays,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Angers,49100,True,square-habitat-immo-facile-43249447,buy,flat,AM-ANG-5485E-DG,"EXCLUSIVITÉ - SQUARE HABITAT ANGERS<br>Charmant T2 au coeur de la Doutre - 51 m² - 1er étage<br>Venez découvrir cet appartement, idéalement situé au coeur du quartier historique de la Doutre, à Angers. Niché dans un édifice dont les origines remontent aux derniers siècles du Moyen Âge, ce bien rare allie charme de l'ancien et confort moderne.<br>Situé au 1er étage, il se compose d'une agréable pièce de vie avec cuisine aménagée, d'un séjour lumineux, ainsi que d'une salle d'eau avec WC.<br>Selon vos besoins, il est possible de créer un coin nuit, soit dans la pièce de vie, soit en réaménageant l'actuel séjour, offrant ainsi une nouvelle organisation des espaces.<br>À seulement 8 minutes à vélo de la gare TGV (Angers-Paris en 1h30), ce bien offre une vie citadine tout en bénéficiant du calme et de l'authenticité de son quartier.<br>Vous apprécierez également sa proximité immédiate des commerces et du tramway, facilitant tous vos déplacements du quotidien.<br>À découvrir sans tarder !<br>Pour toute information complémentaire ou pour planifier une visite, appelez Damien Gasnier au o6.85.33.16.03. (6.20 % d'honoraires TTC à la charge de l'acquéreur.)<br>Copropriété de 6 lots (Pas de procédure en cours).<br>Charges annuelles : 864.00 euros.",Appartement Angers 2 pièces 51 m²,2025-11-17T11:00:31.827Z,2025-11-17T11:00:31.827Z,False,1900,agency,False,191160,6.2,51.25,2,1,1,4,1,1,False,True,False,True,"[{'title': 'Photo n°1', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/2/4/9/4/4/7/43249447a.jpg?DATEMAJ=12/11/2025-12:13:04', 'photo': 'square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447a.jpg_DATEMAJ_12_11_2025-12_13_04', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447a.jpg_DATEMAJ_12_11_2025-12_13_04'}, {'title': 'Photo n°2', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/2/4/9/4/4/7/43249447b.jpg?DATEMAJ=12/11/2025-12:13:04', 'photo': 'square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447b.jpg_DATEMAJ_12_11_2025-12_13_04', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447b.jpg_DATEMAJ_12_11_2025-12_13_04'}, {'title': 'Photo n°3', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/2/4/9/4/4/7/43249447c.jpg?DATEMAJ=12/11/2025-12:13:04', 'photo': 'square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447c.jpg_DATEMAJ_12_11_2025-12_13_04', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447c.jpg_DATEMAJ_12_11_2025-12_13_04'}, {'title': 'Photo n°4', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/2/4/9/4/4/7/43249447d.jpg?DATEMAJ=12/11/2025-12:13:04', 'photo': 'square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447d.jpg_DATEMAJ_12_11_2025-12_13_04', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447d.jpg_DATEMAJ_12_11_2025-12_13_04'}, {'title': 'Photo n°5', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/2/4/9/4/4/7/43249447e.jpg?DATEMAJ=12/11/2025-12:13:04', 'photo': 'square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447e.jpg_DATEMAJ_12_11_2025-12_13_04', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447e.jpg_DATEMAJ_12_11_2025-12_13_04'}, {'title': 'Photo n°6', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/2/4/9/4/4/7/43249447f.jpg?DATEMAJ=12/11/2025-12:13:04', 'photo': 'square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447f.jpg_DATEMAJ_12_11_2025-12_13_04', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43249447_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_2_4_9_4_4_7_43249447f.jpg_DATEMAJ_12_11_2025-12_13_04'}]",False,381,15,True,6,864,False,Pas de procédure en cours,purchaser,180000,https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/291908.pdf,2025-11-10,True,1810,2480,F,C,True,radiateur électrique individuel,5,49,True,True,3512.1951219512193,49100,1225,False,buy,vente,False,0,deploye,False,False,square-habitat-angers-1710952076454,True,True,[],disk,50,"[-0.5619621587239461, 47.47644315934121, -0.5606330672894075, 47.47734147722063]",47.47689231828092,-0.5612976130066768,47.47689231828092,-0.5612976130066768,[],102805,1,Angers - Doutre - Saint-Jacques,Doutre - Saint-Jacques,49100,49007,102805,49007,49100,1,True,False,True,False,False,False,604b6da2b1fe6500b0b6463d,['square-habitat-immo-facile-291908'],"['square-habitat-immo-facile-291908', 'square-habitat-immo-facile-network-Square-Habitat', '604b6da2b1fe6500b0b6463d', '65709f7829195d00b2c8d0e8', 'contract-type-agency-package', '6278c8a2c0a16100b6faed89']",False,False,False,False,False,False,True,False,False,False
Segré-en-Anjou-Bleu,49520,True,square-habitat-immo-facile-43140005,buy,house,AM-SEG-1881-JC,"Nouveau prix pour cette maison coup de coeur à Bourg d'Iré !!!<br>Julie Cholley vous propose en EXCLUSIVITE cette superbe maison de caractère, alliant ancien et moderne, d'une surface habitable de plus de 13O m² .<br>Dès l'entrée, vous serez séduits par ses beaux volumes et son cadre calme. La maison se compose d'une grande pièce de vie lumineuse avec sa cuisine aménagée et équipée, d'un salon chaleureux avec sa cheminée avec insert et d'un wc indépendant .<br>A l'étage, trois chambres confortables, dont une avec dressing et balcon ainsi qu'une salle de bain fonctionnelle. <br>Le DPE en D vous assure d'une bonne isolation !<br>À l'extérieur, vous profiterez d'un jardin agréable, idéal pour recevoir famille et amis ou simplement savourer des moments de détente. <br>A cela s'ajoute 2 caves pour stocker et passer de bons moments entre amis.<br>Maison clé en main, vous n'aurez plus qu'à poser vos valises ! <br>Vous serez charmés par la décoration !<br>Un véritable coup de coeur garanti.<br>Pour organiser une visite, contactez Julie sans attendre au O674814123<br>Numéro RSAC : Julie CHOLLEY 983 031 485 (5.74 % d'honoraires TTC à la charge de l'acquéreur.)",Maison Bourg D'ire,1970-01-01T00:00:00.000Z,2025-11-04T13:00:45.334Z,False,1948,agency,False,222050,5.74,131,317,6,3,2,1,2,True,True,True,True,"[{'title': 'Photo n°1', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005a.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005a.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005a.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°2', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005b.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005b.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005b.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°3', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005c.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005c.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005c.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°4', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005d.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005d.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005d.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°5', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005e.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005e.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005e.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°6', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005f.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005f.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005f.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°7', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005g.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005g.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005g.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°8', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005h.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005h.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005h.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°9', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005i.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005i.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005i.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°10', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005j.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005j.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005j.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°11', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005k.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005k.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005k.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°12', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005l.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005l.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005l.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°13', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005m.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005m.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005m.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°14', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005n.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005n.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005n.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°15', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005o.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005o.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005o.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°16', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005p.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005p.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005p.jpg_DATEMAJ_24_09_2025-15_06_25'}, {'title': 'Photo n°17', 'url_photo': 'https://media.immo-facile.com/office17/sh_secteur_angers_agglo/catalog/images/pr_p/4/3/1/4/0/0/0/5/43140005q.jpg?DATEMAJ=24/09/2025-15:06:25', 'photo': 'square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005q.jpg_DATEMAJ_24_09_2025-15_06_25', 'url': 'https://file.bienici.com/photo/square-habitat-immo-facile-43140005_media.immo-facile.com_office17_sh_secteur_angers_agglo_catalog_images_pr_p_4_3_1_4_0_0_0_5_43140005q.jpg_DATEMAJ_24_09_2025-15_06_25'}]",192,6,False,False,purchaser,210000,https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/291914.pdf,2025-09-11,True,1640,2280,D,B,True,True,radiateur électrique individuel,5,49,True,True,1603.0534351145038,49520,1135,False,buy,vente,False,0,deploye,False,False,square-habitat-segre-1710952076988,True,True,[],2025-09-25T00:00:00.000Z,disk,250,"[-0.9704347018547349, 47.67447798604559, -0.9637636582989798, 47.67896962755172]",47.676723806798655,-0.9670991800768574,47.676723806798655,-0.9670991800768574,49037,2,Le Bourg-d'Iré,Le Bourg-d'Iré,49520,49037,49037,49037,49520,2,True,False,True,False,True,False,604b6da2b1fe6500b0b6463d,['square-habitat-immo-facile-291914'],"['square-habitat-immo-facile-291914', 'square-habitat-immo-facile-network-Square-Habitat', '604b6da2b1fe6500b0b6463d', '65709f7829195d00b2c8d0e8', 'contract-type-agency-package', '6278c8a2c0a16100b6faed89']",False,False,False,False,False,False,True,False,False,False,[]
