city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,virtualTours,accountType,isBienIciExclusive,price,surfaceArea,landSurfaceArea,roomsQuantity,bedroomsQuantity,floor,floorQuantity,showerRoomsQuantity,toiletQuantity,balconyQuantity,balconySurfaceArea,hasElevator,hasCellar,parkingPlacesQuantity,hasIntercom,hasCaretaker,hasAirConditioning,hasPool,isDisabledPeopleFriendly,hasFirePlace,isExclusiveSaleMandate,photos,energyValue,energyClassification,greenhouseGazValue,greenhouseGazClassification,terracesQuantity,isInCondominium,condominiumPartsQuantity,isCondominiumInProcedure,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,averageAnnualEnergyConsumption,adCreatedByPro,hasGarden,heating,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,thresholdDate,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Troyes,10000,True,hektor-A-BConseil-600,prestige,flat,2010640,"Troyes quartier Paix, au calme d'une rue à sens unique, nous vous proposons à la vente en exclusivité ce magnifique appartement en duplex situé au rez-de-chaussée d'une imposante maison Bourgeoise début 20ème, réalisation de l'architecte de renom Felix Bouton.<br> Ce lieu de vie unique, offre 229m2 habitables et un plan de distribution idéal: entrée desservant séjour de près de 35m2, cuisine équipée haut de gamme de 25m2 donnant de plain pied sur le jardin et la terrasse, une suite parentale de 35m2 avec salle d'eau privative, une chambre, un cellier.<br> À l'étage un palier dessert, une suite parentale de 33m2 avec salle d'eau privative, deux chambres, une salle d'eau et un bureau. Un garage, un emplacement de parking et une cave de 27m2 complètent ce bien rare.<br> Jardin de plus de 1000m2 sans vis à vis. <br> Cet appartement traversant qui a conservé tout le charme de l'ancien avec ses boiseries, moulures, parquets, cheminée, sera vous séduire. Calme, luminosité, emplacement de choix, volumes généreux et caractère sont autant d'atouts pour ce bien UNIQUE !<br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",Appartement de 229m2 avec terrasse et jardin.,1970-01-01T00:00:00.000Z,2025-11-03T18:11:13.944Z,False,"[{'url': 'https://player.previsite.net/video/597606B9E31F9C6B40873615F9AD8223', 'previewImageUrl': 'https://player.previsite.net/image/597606B9E31F9C6B40873615F9AD8223.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'hektor-A-BConseil-600_virtualTour_0'}]",agency,False,650000,229.6,1067,7,5,0,4,3,3,1,9,True,True,1,True,False,False,False,False,True,True,"[{'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_cbc44a92e8e502632d8161870e7f1677.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_cbc44a92e8e502632d8161870e7f1677.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_cbc44a92e8e502632d8161870e7f1677.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_4f84fd0c237445bf539cc96bc3c99566.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_4f84fd0c237445bf539cc96bc3c99566.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_4f84fd0c237445bf539cc96bc3c99566.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_9dcb6eb71c95984751344eca5c3a3a43.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_9dcb6eb71c95984751344eca5c3a3a43.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_9dcb6eb71c95984751344eca5c3a3a43.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_a8c5f574a7df10e7ffd997b20d72b034.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_a8c5f574a7df10e7ffd997b20d72b034.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_a8c5f574a7df10e7ffd997b20d72b034.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_e2cc634e354fa57b0054d99d22c8b606.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_e2cc634e354fa57b0054d99d22c8b606.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_e2cc634e354fa57b0054d99d22c8b606.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_7212b936e68a76d99f1c1b65529f142a.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_7212b936e68a76d99f1c1b65529f142a.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_7212b936e68a76d99f1c1b65529f142a.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_1dcac7dbe3e4e8d38e79e982272f16dd.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_1dcac7dbe3e4e8d38e79e982272f16dd.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_1dcac7dbe3e4e8d38e79e982272f16dd.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_3b501e654a7e534a169ae3671b54719a.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_3b501e654a7e534a169ae3671b54719a.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_3b501e654a7e534a169ae3671b54719a.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_b513518ce800df8889b590507072f50a.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_b513518ce800df8889b590507072f50a.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_b513518ce800df8889b590507072f50a.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_b734d61a41447a09ca8c5f2aa91ff8c1.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_b734d61a41447a09ca8c5f2aa91ff8c1.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_b734d61a41447a09ca8c5f2aa91ff8c1.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_a4e846dbd12ae4365966a0b5627ef1d8.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_a4e846dbd12ae4365966a0b5627ef1d8.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_a4e846dbd12ae4365966a0b5627ef1d8.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_5c95318c78848b47a6f0bfad038a4f9e.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_5c95318c78848b47a6f0bfad038a4f9e.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_5c95318c78848b47a6f0bfad038a4f9e.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_f6425cee3c3d1979ba39ef67977e52c3.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_f6425cee3c3d1979ba39ef67977e52c3.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_f6425cee3c3d1979ba39ef67977e52c3.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_9527ac558f595fe5cf8c74a5824615c8.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_9527ac558f595fe5cf8c74a5824615c8.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_9527ac558f595fe5cf8c74a5824615c8.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_ae6e2a90e87f1db7cabacfbb268299d6.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_ae6e2a90e87f1db7cabacfbb268299d6.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_ae6e2a90e87f1db7cabacfbb268299d6.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_0d06db793b3ae64143e56554ce0ee6dc.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_0d06db793b3ae64143e56554ce0ee6dc.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_0d06db793b3ae64143e56554ce0ee6dc.jpg'}, {'url_photo': 'https://aetbconseil.staticlbi.com/original/images/biens/1/39c104d8e0d50722c859eb4e31bfd010/photo_c8ee0d4f7ab72e82f52c4c8911a15b45.jpg', 'photo': 'hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_c8ee0d4f7ab72e82f52c4c8911a15b45.jpg', 'url': 'https://file.bienici.com/photo/hektor-A-BConseil-600_aetbconseil.staticlbi.com_original_images_biens_1_39c104d8e0d50722c859eb4e31bfd010_photo_c8ee0d4f7ab72e82f52c4c8911a15b45.jpg'}]",328,E,67,E,1,True,3,False,650000,http://www.aandbimmobilier.com/i/redac/honoraires?honofor=1,2025-02-11,True,0,True,True,radiateur gaz,10,True,True,2831.0104529616724,10000,1189,False,buy,vente de prestige,False,0,deploye,False,False,a-et-b-conseil,True,[],2025-09-25T00:00:00.000Z,disk,50,"[4.070384559695889, 48.30154616455557, 4.071735001447327, 48.30244448246889]",48.30199532351223,4.071059780571608,48.30199532351223,4.071059780571608,[],101833,1,Troyes - Saint-Martin,Saint-Martin,10000,10387,101833,10387,10000,1,True,False,True,False,True,False,584fd128b442a40099b9b67a,['hektor-A-BConseil'],"['hektor-A-BConseil', 'contract-type-agency-package', 'extension-boost', '584fd128b442a40099b9b67a']",False,False,False,False,False,False,True,False,False,False
