city,postalCode,is3dHighlighted,displayDistrictName,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,accountType,isBienIciExclusive,photoWatermarkAlias,accountDisplayName,surfaceArea,roomsQuantity,bedroomsQuantity,exposition,bathroomsQuantity,hasTerrace,garagesQuantity,hasBalcony,hasGarden,parkingPlacesQuantity,landSurfaceArea,energyPerformanceDiagnosticDate,energyValue,greenhouseGazValue,energyClassification,greenhouseGazClassification,agencyFeePercentage,isExclusiveSaleMandate,feesChargedTo,priceWithoutFees,photos,price,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,heating,availableDate,departmentCode,addressKnown,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,needVirtualTour,phoneDisplays,blurInfo.type,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Capvern,65130,False,True,True,ag320402-496482164,buy,house,1062,"Hautes-Pyrénées non loin de Lannemezean, cet ancien hôtel est situé dans une station thermale réputée pour ses cures. Il a été réaménagé et utilisé en studio de nombreuses années pour les curistes et attend désormais un preneur pour sa réhabilitation.
Ce bien de 650 m² environ est constitué d'un immeuble sur 4 niveaux et d'une annexe composée de 2 appartements.
Le rez de chaussée de l'immeuble se compose d'une entrée, d'un bureau, d'une salle à manger et de 2 appartements.
L'étage dessert 3 appartements de 2 pièces et 2 chambres avec sanitaire. Idem pour le second étage. Le grenier semi-mansardé pourrait être aménagé au besoin. Le rez de jardin accueille un réfectoire, l'ancienne cuisine professionnelle et la buanderie. Le chauffage central au fioul installé pour l'ensemble des 2 bâtisses n'a plus été utilisé depuis de nombreuses années.
Un garage et un débarras situés sous l'annexe sont accessibles de la rue en contre-bas.
Cet ensemble immobilier est idéal  pour :
- la location saisonnière pour les curistes, les touristes, les pèlerins (soins, randonnées, détente)
- la création d'un habitat partagé
- une activité associative de soins aux personnes (médecines alternatives, centre de jeûne, yoga...)
- l'aménagement d'appartements en vue de la location à l'année ou copropriété, etc...
Avantages :
L'annexe pourrait être louée rapidement avec quelques rafraichissements.
Du 22 avril au 26 octobre, la station thermale est spécialisée dans le traitement des affections urinaires et des calculs rénaux, des affections digestives, de la rhumatologie, la surcharge pondérale et de l'obésité.
En période hivernale sa proximité avec les stations de ski (Nistos à 30mn, La Mongie 40mn, St Lary-Soulan 45 mn et en toute saison à 25 mn de Bagnères de Bigorre.
Ses eaux sont chargées en oligo-éléments et ont des vertus antalgiques, antispasmodiques et myorelaxantes.
La station thermale est desservie par le bus et le train. Cinéma, piscine municipale, CASINO à proximité.
Lourdes se trouve à 45 mn.
Plans et photos sur demande.

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",Ancien Hôtel à réhabiliter dans une station thermale des Hautes Pyrénées,2025-11-03T15:17:32.451Z,2025-11-24T11:02:28.766Z,False,agency,False,607ca008-7502-4d38-b16c-77122a8ebf94,IMMOBILIER ISABELLE VERCANT,650,30,16,nord-sud,13,True,1,False,False,2,641,2025-02-11,376,89,F,F,7.6923076923077,False,purchaser,130000,"[{'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/1.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_1.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_1.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/2.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_2.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_2.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/3.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_3.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_3.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/4.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_4.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_4.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/5.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_5.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_5.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/6.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_6.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_6.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/7.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_7.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_7.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/8.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_8.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_8.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/9.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_9.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_9.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/10.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_10.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_10.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/11.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_11.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_11.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/12.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_12.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_12.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/13.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_13.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_13.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/14.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_14.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_14.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/15.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_15.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_15.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/16.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_16.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_16.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/17.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_17.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_17.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/18.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_18.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_18.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/19.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_19.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_19.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/20.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_20.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_20.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/21.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_21.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_21.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/22.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_22.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_22.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/23.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_23.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_23.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/24.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_24.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_24.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/25.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_25.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_25.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/26.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_26.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_26.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/27.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_27.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_27.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/28.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_28.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_28.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/29.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_29.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_29.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/30.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_30.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_30.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/31.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_31.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_31.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/32.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_32.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_32.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/33.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_33.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_33.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/34.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_34.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_34.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/35.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_35.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_35.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/36.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_36.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_36.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/37.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_37.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_37.jpg_INSOON_EB_5512801818_20251031141505'}, {'url_photo': 'https://photos.ubiflow.net/320402/496482164/photos/38.jpg?INSOON_EB_5512801818_20251031141505', 'photo': 'ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_38.jpg_INSOON_EB_5512801818_20251031141505', 'url': 'https://file.bienici.com/photo/ag320402-496482164_photos.ubiflow.net_320402_496482164_photos_38.jpg_INSOON_EB_5512801818_20251031141505'}]",140000,True,True,fuel,2025-11-24T00:00:00.000Z,65,True,200,65130,2163,False,buy,vente,False,0,deploye,False,False,29620,True,True,[],exact,"[0.308472, 43.120819999999995, 0.308472, 43.12082000000001]",manual,43.12082,0.308472,43.12082,0.308472,65127,2,Capvern,Capvern,65130,65127,65127,65127,65130,2,True,False,True,False,False,False,558bbfd06fbf04e50075bbce,['ubiflow-easybusiness-ag320402'],"['ubiflow-easybusiness-ag320402', 'contract-type-agency-performance-package', '558bbfd06fbf04e50075bbce']",False,False,False,False,False,False,True,False,False,False,[]
