city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,publicationDate,modificationDate,newProperty,yearOfConstruction,virtualTours,accountType,isBienIciExclusive,photoWatermarkAlias,accountDisplayName,price,isExclusiveSaleMandate,agencyFeeUrl,feesChargedTo,annualCondominiumFees,condominiumPartsQuantity,floor,floorQuantity,roomsQuantity,bedroomsQuantity,bathroomsQuantity,showerRoomsQuantity,terracesQuantity,balconyQuantity,parkingPlacesQuantity,cellarsOrUndergroundsQuantity,surfaceArea,isDisabledPeopleFriendly,hasElevator,exposition,photos,isInCondominium,priceWithoutFees,agencyFeePercentage,adCreatedByPro,heating,isEligibleForDenormandieLaw,energyClassification,greenhouseGazClassification,energyValue,greenhouseGazValue,energyPerformanceDiagnosticDate,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,useJuly2021EnergyPerformanceDiagnostic,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,title,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,thresholdDate,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Belfort,90000,True,citya-immobilier-36-TAPP949591,buy,flat,TAPP949591,"VENTE d'un appartement de standing T2 (45 m²) au dernier étage à Belfort. - À VENDRE : Appartement de standing T2 à Belfort rue Parmentier, idéal pour un investissement locatif. Situé au dernier étage d'une copropriété calme et sécurisée, cet appartement de 45 m² offre un cadre de vie agréable grâce à sa luminosité et son orientation sud. 

L'appartement se compose d'un séjour spacieux, d'une chambre confortable, d'une salle d'eau moderne et d'une cuisine entièrement équipée. Vous apprécierez également le balcon, parfait pour profiter des journées ensoleillées. Le bien dispose d'un chauffage individuel électrique par radiateurs, garantissant un confort optimal tout au long de l'année.

Pour votre commodité, un ascenseur dessert l'appartement, situé au quatrième et dernier étage d'un immeuble de quatre niveaux. De plus, un emplacement de parking est inclus, facilitant le stationnement dans cette zone prisée. Bien que l'appartement soit en bon état général, quelques travaux de rafraîchissement sont à prévoir, ce qui vous permettra de personnaliser l'espace selon vos goûts.

Le loyer potentiel pour cet appartement est d'environ 500 euros par mois, avec des charges mensuelles d'environ 60 euros. Ne manquez pas cette opportunité d'acquérir un bien de qualité dans une ville dynamique. Contactez-nous pour plus d'informations et pour organiser une visite.  Le bien est soumis au statut de la copropriété , la copropriété comporte 47 lots , la quote-part budget prévisionnel (dépenses courantes) est de 938,00 euros/an. 
 Le prix du bien net vendeur est de 81 500,00 euros plus 8,96% TTC d'honoraires charge acquéreur soit un prix total de 88 800,00 euros. 
Vous pouvez consulter les barèmes d'honoraires à l'adresse suivante : <span class=""importDescriptionDecorator"" data-url=""https://www.citya.com/agences-immobilieres/belfort-90000/403"" data-type=""agencyFeeUrl"">https://www.citya.com/agences-immobilieres/belfort-90000/403</span> . Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 756 et 1 022 euros. Prix moyens des énergies indexés en 2023. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : https://www.georisques.gouv.fr",1970-01-01T00:00:00.000Z,2025-11-21T21:06:49.525Z,False,1993,"[{'url': 'https://player.previsite.net/video/C5759FD3D79785B3509D12E33523DC21', 'previewImageUrl': 'https://player.previsite.net/image/C5759FD3D79785B3509D12E33523DC21.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'citya-immobilier-36-TAPP949591_virtualTour_0'}]",agency,True,citya-immobilier-36_LOGO_media.arche.fr_entities_logos_default_403.png,Citya Le Lion Cgs,88800,True,https://www.citya.com/agences-immobilieres/belfort-90000/403,purchaser,938,47,4,5,2,1,0,1,0,1,1,0,45,False,True,Sud,"[{'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/exclusivite-filigrane-17681099_belfort_30062025_12-11465298258402361198.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_exclusivite-filigrane-17681099_belfort_30062025_12-11465298258402361198.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_exclusivite-filigrane-17681099_belfort_30062025_12-11465298258402361198.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_2-10711584383964893758.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_2-10711584383964893758.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_2-10711584383964893758.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_11-2225791317376197516.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_11-2225791317376197516.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_11-2225791317376197516.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_10-8122497774480745819.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_10-8122497774480745819.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_10-8122497774480745819.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_6-9160508755050642732.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_6-9160508755050642732.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_6-9160508755050642732.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_7-5077866994707361728.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_7-5077866994707361728.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_7-5077866994707361728.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_1-3944313464750746051.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_1-3944313464750746051.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_1-3944313464750746051.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_3-18283605809270322066.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_3-18283605809270322066.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_3-18283605809270322066.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_4-9079029852527197893.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_4-9079029852527197893.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_4-9079029852527197893.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_5-8416204130318149941.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_5-8416204130318149941.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_5-8416204130318149941.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_8-5137538610859434135.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_8-5137538610859434135.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_8-5137538610859434135.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_9-3341533276961243677.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_9-3341533276961243677.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_9-3341533276961243677.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_1-12229407497194202567.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_1-12229407497194202567.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_1-12229407497194202567.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_2-5204570231068642346.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_2-5204570231068642346.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_2-5204570231068642346.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_3-17171152609183821580.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_3-17171152609183821580.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_3-17171152609183821580.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_4-16866150464113638140.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_4-16866150464113638140.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_4-16866150464113638140.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_5-5255568533929819213.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_5-5255568533929819213.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_5-5255568533929819213.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_6-9316934605850449385.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_6-9316934605850449385.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_6-9316934605850449385.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_7-12723822993518058267.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_7-12723822993518058267.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_7-12723822993518058267.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_8-18202690271207306216.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_8-18202690271207306216.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_8-18202690271207306216.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_9-10582321223314775782.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_9-10582321223314775782.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_9-10582321223314775782.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_10-1923133001086449348.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_10-1923133001086449348.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_10-1923133001086449348.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_BELVIABELFORT_tic/transaction/photo/filigrane-17681099_belfort_30062025_12-16016395959581257516.jpg', 'photo': 'citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_12-16016395959581257516.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-36-TAPP949591_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_BELVIABELFORT_tic_transaction_photo_filigrane-17681099_belfort_30062025_12-16016395959581257516.jpg'}]",True,81500.0005,8.957054546275739,True,Radiateur Electrique Individuel,True,D,B,197,6,2025-06-30,756,1022,2023-01-01,True,90,True,True,1811.111122222222,90000,2078,,False,buy,vente,False,0,False,False,citya-belvia-belfort-1,False,[],2025-09-25T00:00:00.000Z,disk,50,"[6.8531391858450155, 47.65386443501564, 6.854472777223596, 47.65476275290225]",47.654313593958946,6.853805981534306,47.654313593958946,6.853805981534306,[],101033,1,Belfort - Nord,Nord,90000,90010,101033,90010,90000,1,True,False,True,True,True,False,568f8aedf30b669900ad1745,['citya-immobilier-36'],"['citya-immobilier-36', '568f8aedf30b669900ad1745', 'unis', '620527791f6c8b00bb025158', '6821ea8f828f7d00b7798289', 'contract-type-agency-excellence-package', 'contract-type-agency-performance-package', 'contract-type-agency-efficiency-package', 'contract-type-agency-package']",False,False,False,False,False,False,True,False,False,False
