city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,yearOfConstruction,accountType,isBienIciExclusive,photoWatermarkAlias,accountDisplayName,price,surfaceArea,landSurfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,bathroomsQuantity,toiletQuantity,balconyQuantity,hasCellar,isCalm,hasPool,isDisabledPeopleFriendly,hasFirePlace,isExclusiveSaleMandate,photos,isRecent,energyValue,greenhouseGazValue,isCondominiumInProcedure,feesChargedTo,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,minEnergyConsumption,maxEnergyConsumption,energyClassification,greenhouseGazClassification,exposition,adCreatedByPro,hasGarden,heating,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Aurillac,15000,False,ifsp6a-5035350,buy,house,3498,"Située dans l'un des quartiers les plus recherchés d'Aurillac, cette maison de 1965 offre un cadre de vie paisible, une vue dégagée magnifique sur la ville, et un potentiel rare pour différents projets de vie ou d'investissement.<br>Edifiée sur un terrain arboré la maison se compose de deux appartements bénéficiant chacun d'un balcon.<br>Le premier a été rénové en 2019. En duplex il se compose d'une pièce de vie avec cuisine aménagée et équipée ouverte, un cellier, 3 chambres, 1 salle d'eau, 1 salle de bains et 2 wc indépendants.<br>Le second appartement est quant à lui à rénover laissant libre cours à vos envies d'aménagement et de personnalisation. En souplex il se compose d'une cuisine indépendante, d'une pièce de vie, de 2 chambres, d'un bureau, d'une salle de bains et de 2 wc indépendants.<br>Vous retrouverez également un sous-sol complet dans lequel un studio a été aménagé.<br>Cette propriété peut aisément redevenir une seule et grande maison familiale ou convenir à un projet locatif voire même une copropriété.<br>Deux garages individuels complètent l'ensemble.<br>Ce bien a un fort potentiel, une belle opportunité à Aurillac, à découvrir sans tarder ! Manon RASTOUL (EI) Agent Commercial - Numéro RSAC : 800 435 927 - AURILLAC.",Maison Aurillac - 9 pièce(s) - 244 m2,2025-11-13T18:49:37.208Z,2025-11-21T10:48:35.971Z,False,1960,agency,False,4edd1274-a6ea-40c4-83b3-017bc21f38b5,"Sixième Avenue, l'immobilier par M6",227000,244,692,9,6,3,2,3,2,True,True,False,False,False,True,"[{'title': 'Photo n°1', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350a.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350a.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350a.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°2', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350b.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350b.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350b.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°3', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350c.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350c.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350c.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°4', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350d.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350d.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350d.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°5', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350e.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350e.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350e.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°6', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350f.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350f.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350f.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°7', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350g.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350g.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350g.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°8', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350h.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350h.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350h.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°9', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350i.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350i.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350i.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°10', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350j.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350j.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350j.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°11', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350k.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350k.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350k.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°12', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350l.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350l.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350l.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°13', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350m.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350m.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350m.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°14', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350n.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350n.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350n.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°15', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350o.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350o.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350o.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°16', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350p.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350p.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350p.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°17', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350q.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350q.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350q.jpg_DATEMAJ_21_11_2025-11_01_25'}, {'title': 'Photo n°18', 'url_photo': 'https://media.immo-facile.com/office10/plaza_111556/catalog/images/pr_p/5/0/3/5/3/5/0/5035350r.jpg?DATEMAJ=21/11/2025-11:01:25', 'photo': 'ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350r.jpg_DATEMAJ_21_11_2025-11_01_25', 'url': 'https://file.bienici.com/photo/ifsp6a-5035350_media.immo-facile.com_office10_plaza_111556_catalog_images_pr_p_5_0_3_5_3_5_0_5035350r.jpg_DATEMAJ_21_11_2025-11_01_25'}]",False,328,62,False,seller,227000,https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/111556.pdf,2024-11-13,True,6220,8490,E,E,Sud Est,True,True,radiateur gaz collectif,15,True,True,930.327868852459,15000,1230,False,buy,vente,False,0,deploye,False,False,srispal,True,[],exact,"[2.439721, 44.93111499999999, 2.439721, 44.931115000000005]",accounts,44.931115,2.439721,44.931115,2.439721,102023,1,Aurillac - Stade - Alouettes - Massigoux,Stade - Alouettes - Massigoux,15000,15014,102023,15014,15000,1,True,False,True,False,False,False,68d417f9987ac000b84936aa,['ifsp6a-111556'],"['ifsp6a-111556', '68d417f9987ac000b84936aa', 'immo-facile-network-Plaza-Immobilier', 'contract-type-agency-performance-package', 'contract-type-agency-package']",False,False,False,False,False,False,True,False,False,False,[]
