city,postalCode,displayDistrictName,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,accountType,isBienIciExclusive,agencyFeeUrl,surfaceArea,roomsQuantity,bedroomsQuantity,hasTerrace,showerRoomsQuantity,hasIntercom,hasPool,hasFirePlace,parkingPlacesQuantity,floor,energyPerformanceDiagnosticDate,energyValue,greenhouseGazValue,minEnergyConsumption,maxEnergyConsumption,energyClassification,greenhouseGazClassification,isInCondominium,annualCondominiumFees,condominiumPartsQuantity,isExclusiveSaleMandate,feesChargedTo,priceWithoutFees,photos,price,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,heating,departmentCode,addressKnown,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,displayInsuranceEstimation,needVirtualTour,phoneDisplays,thresholdDate,blurInfo.type,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Hyères,83400,True,ag340369-488652821,buy,flat,340932547015,"Anna PONS Capifrance, je vous présente en exclusivité cet appartement au port de Hyères, et à pied des plages, découvrez plus de photos et la visite virtuelle sur mon site.

Résidence le Zodiac 1, il est exposé Ouest avec une vue dégagée sur la pinède  et sans vis à vis.

Appartement de 35m² il est composé: d'une pièce de vie de 20m², une cuisine séparée, une salle d'eau avec WC, une petite chambre mais permettant de mettre un lit double et armoire de rangement.

Loggia fermée de 7m², asses large pour accueillir un salon de jardin, ou une salle à manger.

1 place de parking privative dans la copropriété.

A noter:
Sans ascenseur - 1er Etage - double vitrage- chauffage individuelle récent - résidence calme et charges maitrisées.

Notre avis:
Très bon emplacement à pied du port et des plages, son exposition Ouest est agréable, appartement lumineux.
Permettra de réaliser de la location ou pied à terre à la mer.
Fonctionnel il s'adaptera à votre organisation.

Je me tiens à votre écoute pour vous apporter de précisions. Les visites sont sur Rendez-vous.

.
 Nombre de lots de la copropriété : 250, Montant moyen annuel de la quote-part de charges (budget prévisionnel) : 720€ soit 60€ par mois. Les honoraires sont à la charge du vendeur.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr.

Réseau Immobilier CAPIFRANCE - Votre agent commercial (RSAC N°837 932 433 - Greffe de TOULON) Anna PONS Entrepreneur Individuel à Responsabilité Limitée <span class=""importDescriptionDecorator"" data-type=""phone"">07 70 21 65 19</span> - Réf.921817","Dpt Var (83), à vendre HYERES appartement au port, loggia et place de parking",1970-01-01T00:00:00.000Z,2025-11-07T19:50:38.530Z,False,mandatary,False,http://assets.digitregroup.io/capifrance/capifrance_baremes_agence_B2025-A.pdf,35,2,1,True,1,True,False,False,1,1,2025-07-10,278,8,780,1100,E,B,True,720,250,True,seller,178000,"[{'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/1.jpg?INSOON_EB_5512801818_20250916153348', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_1.jpg_INSOON_EB_5512801818_20250916153348', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_1.jpg_INSOON_EB_5512801818_20250916153348'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/2.jpg?INSOON_EB_5512801818_20250916153348', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_2.jpg_INSOON_EB_5512801818_20250916153348', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_2.jpg_INSOON_EB_5512801818_20250916153348'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/3.jpg?INSOON_EB_5512801818_20250916153348', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_3.jpg_INSOON_EB_5512801818_20250916153348', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_3.jpg_INSOON_EB_5512801818_20250916153348'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/4.jpg?INSOON_EB_5512801818_20250916153348', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_4.jpg_INSOON_EB_5512801818_20250916153348', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_4.jpg_INSOON_EB_5512801818_20250916153348'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/5.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_5.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_5.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/6.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_6.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_6.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/7.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_7.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_7.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/8.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_8.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_8.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/9.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_9.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_9.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/10.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_10.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_10.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/11.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_11.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_11.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/12.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_12.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_12.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/13.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_13.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_13.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/14.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_14.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_14.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/15.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_15.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_15.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/16.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_16.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_16.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/17.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_17.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_17.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/18.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_18.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_18.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/19.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_19.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_19.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/20.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_20.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_20.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/21.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_21.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_21.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/22.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_22.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_22.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/23.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_23.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_23.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/24.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_24.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_24.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/25.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_25.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_25.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/26.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_26.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_26.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/27.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_27.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_27.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/28.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_28.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_28.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/29.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_29.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_29.jpg_INSOON_EB_5512801818_20250914092319'}, {'url_photo': 'https://photos.ubiflow.net/340369/488652821/photos/30.jpg?INSOON_EB_5512801818_20250914092319', 'photo': 'ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_30.jpg_INSOON_EB_5512801818_20250914092319', 'url': 'https://file.bienici.com/photo/ag340369-488652821_photos.ubiflow.net_340369_488652821_photos_30.jpg_INSOON_EB_5512801818_20250914092319'}]",178000,True,True,électricité,83,True,5085.714285714285,83400,1562,False,buy,vente,False,0,deploye,False,False,True,True,[],2025-09-25T00:00:00.000Z,exact,"[6.155671999999999, 43.08548099999998, 6.155672000000001, 43.08548100000002]",manual,43.085481,6.155672,43.085481,6.155672,[],300246,1,Hyères - Port,Port,83400,83069,300246,83069,83400,1,True,False,True,False,False,False,558bbfd06fbf04e50075bbce,['ubiflow-easybusiness-ag340369-11273'],"['ubiflow-easybusiness-ag340369-11273', 'ubiflow-easybusiness-ag340369', '5f3bacb2b46a5f00b5b5fc6d', 'contract-type-mandatary', '558bbfd06fbf04e50075bbce']",False,False,False,False,False,False,True,False,False,False
