city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,publicationDate,modificationDate,newProperty,yearOfConstruction,virtualTours,accountType,isBienIciExclusive,photoWatermarkAlias,accountDisplayName,energyClassification,greenhouseGazClassification,energyValue,greenhouseGazValue,energyPerformanceDiagnosticDate,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,price,isExclusiveSaleMandate,agencyFeeUrl,feesChargedTo,annualCondominiumFees,condominiumPartsQuantity,landSurfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,bathroomsQuantity,garagesQuantity,balconyQuantity,showerRoomsQuantity,parkingPlacesQuantity,terracesQuantity,hasCellar,exposition,photos,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,hasGarden,heating,surfaceArea,isEligibleForDenormandieLaw,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,title,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,thresholdDate,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Niort,79000,True,citya-immobilier-8405-TMAI154492,buy,house,TMAI154492,"Vente d'une maison T4 (356 m²) à Niort, idéale pour votre famille avec garage et jardin! - Idéal premier achat quartier sainte pezenne joli pavillon avec jardin clos de 356m2
La maison se compose de quatre pièces, l'entrée qui  permet d'accéder facilement aux différentes pièces .  Au rez-de-chaussée, vous trouverez un séjour-salon lumineux de 30 m² donnant sur une terrasse , idéal pour des moments de convivialité. La cuisine aménagée fonctionnelle , des toilettes, à l'étage  trois chambres , parfaites pour accueillir une famille, une salle d'eau , wc 
La maison dispose également d'un garage de 25 m² avec une  buanderie et un  grenier. Le système de chauffage individuel au gaz, avec radiateurs, assure un confort optimal tout au long de l'année.  Honoraires à la charge du vendeur. 
Vous pouvez consulter les barèmes d'honoraires à l'adresse suivante : <span class=""importDescriptionDecorator"" data-url=""https://www.citya.com/agences-immobilieres/niort-79000/364"" data-type=""agencyFeeUrl"">https://www.citya.com/agences-immobilieres/niort-79000/364</span> . Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 570 et 2 160 euros. Prix moyens des énergies indexés en 2024. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : https://www.georisques.gouv.fr",1970-01-01T00:00:00.000Z,2025-10-27T03:08:22.536Z,False,1980,"[{'url': 'https://player.previsite.net/video/6A072382601B655528B0D9A092B099A2', 'previewImageUrl': 'https://player.previsite.net/image/6A072382601B655528B0D9A092B099A2.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'citya-immobilier-8405-TMAI154492_virtualTour_0'}]",agency,True,citya-immobilier-8405_LOGO_media.arche.fr_entities_logos_default_364.png,Citya La Poste,D,D,193,41,2025-09-18,1570,2160,2024-01-01,194000,True,https://www.citya.com/agences-immobilieres/niort-79000/364,seller,0,0,356,4,3,2,0,1,0,0,2,0,False,Sud-ouest,"[{'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/exclusivite-filigrane-1--13000781550417576922.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_exclusivite-filigrane-1--13000781550417576922.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_exclusivite-filigrane-1--13000781550417576922.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-0--12991155293529282311.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-0--12991155293529282311.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-0--12991155293529282311.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane----7131875831357864657.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane----7131875831357864657.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane----7131875831357864657.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane----2894518151559819063.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane----2894518151559819063.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane----2894518151559819063.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane----17620767557328576525.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane----17620767557328576525.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane----17620767557328576525.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-G--2994714509455286564.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-G--2994714509455286564.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-G--2994714509455286564.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-W--2011712575547440917.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-W--2011712575547440917.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-W--2011712575547440917.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-Q--11652200386342693892.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-Q--11652200386342693892.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-Q--11652200386342693892.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-N--15660564442402448570.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-N--15660564442402448570.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-N--15660564442402448570.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-Y--12192744021202456483.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-Y--12192744021202456483.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-Y--12192744021202456483.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-L--7968267498436598422.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-L--7968267498436598422.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-L--7968267498436598422.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-A--9045204827371540470.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-A--9045204827371540470.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-A--9045204827371540470.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-7--12075728905726378633.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-7--12075728905726378633.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-7--12075728905726378633.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-8--9819483936201178119.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-8--9819483936201178119.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-8--9819483936201178119.jpg'}, {'url_photo': 'http://cityabox-web.ics.infoclip.fr/icsbox/cit_CITYA_LAPOSTE_pos/transaction/photo/filigrane-3--11697528561694049012.jpg', 'photo': 'citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-3--11697528561694049012.jpg', 'url': 'https://file.bienici.com/photo/citya-immobilier-8405-TMAI154492_cityabox-web.ics.infoclip.fr_icsbox_cit_CITYA_LAPOSTE_pos_transaction_photo_filigrane-3--11697528561694049012.jpg'}]",True,True,True,Radiateur Gaz Individuel,95,True,79,True,True,2042.1052631578948,79000,1198,,False,buy,vente,False,0,deploye,False,False,citya-la-poste,False,[],2025-09-25T00:00:00.000Z,disk,50,"[-0.4850253605635078, 46.34351299167318, -0.4837240759719635, 46.34441130950492]",46.34396215058905,-0.48437471826773565,46.34396215058905,-0.48437471826773565,100671,1,Niort - Sainte-Pezenne,Sainte-Pezenne,79000,79191,100671,79191,79000,1,True,False,True,True,False,False,568f8aedf30b669900ad1745,['citya-immobilier-8405'],"['citya-immobilier-8405', '568f8aedf30b669900ad1745', 'unis', '620527791f6c8b00bb025158', 'contract-type-agency-efficiency-package', 'contract-type-agency-performance-package', 'contract-type-agency-package']",False,False,False,False,False,False,True,False,False,False,[]
