city,postalCode,is3dHighlighted,displayDistrictName,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,virtualTours,accountType,isBienIciExclusive,price,surfaceArea,roomsQuantity,bedroomsQuantity,floor,floorQuantity,bathroomsQuantity,toiletQuantity,hasElevator,parkingPlacesQuantity,isExclusiveSaleMandate,photos,energyValue,energyClassification,greenhouseGazValue,greenhouseGazClassification,terracesQuantity,isInCondominium,condominiumPartsQuantity,annualCondominiumFees,isCondominiumInProcedure,feesChargedTo,agencyFeeUrl,energyPerformanceDiagnosticDate,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,with360,departmentCode,addressKnown,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Toulouse,31500,False,True,consortium-170752463,buy,flat,441,"En exclusivité, TYPIQUEMENT IMMO, L'Agence immobilière AU FORFAIT unique, vous propose à la vente, au dernier étage, cet appartement T2 de 57,22m² avec terrasse de 17m² et place de parking localisé à TOULOUSE dans le quartier de la COTE-PAVEE / LIMAYRAC.<br>  Situé à proximité des commerces et commodités (Centre commercial Firmis à 600m) et des transports (future ligne C de métro à 100m, bus L23 et 97 à 250m), vous bénéficierez d'un cadre de vie des plus dynamiques, à quelques pas seulement des parcs et espaces verts (Bois de Limayrac, Parc de la Grande Plaine).<br>  <br>  Situé au 2ème et dernier étage avec ascenseur d'une résidence calme et bien entretenue, cet appartement a tout pour vous séduire. Sa belle terrasse intimiste de 17m² vous permettra de profiter pleinement des beaux jours. Côté intérieur, aux beaux volumes, à l'agencement fonctionnel et lumineux, il saura sans aucun doute s'adapter à vos besoins.<br>  <br>  Plus concrètement, il dispose d'une entrée, d'un cellier, d'un séjour, d'une cuisine séparée (mur non porteur), d'une chambre avec placard, d'une salle de bains, et de toilettes séparées. Une place de parking attitrée complète le bien. Ses prestations participeront à votre confort : dernier étage avec ascenseur - peintures et parquet 2025 - chauffage par radiateurs électriques - eau chaude par cumulus électrique (3ans) - menuiseries pvc double vitrage - volets roulants - VMC - bonne isolation au DPE...<br>  <br>  Copropriété de 173 lots dont 50 lots principaux (appartements); pas de procédure en cours. Charges annuelles de copropriété env.1300¤ (dont provision pour eau froide).<br>  <br>  Vous pouvez, dès à présent, effectuer une prévisite de ce bien sur notre site à l'aide de notre visite virtuelle 360°. --",APPARTEMENT T2 57m² avec TERRASSE 17m² et PARKING,2025-11-14T15:14:04.904Z,2025-11-21T21:37:48.407Z,False,"[{'originalUrl': 'https://nodalview.com/s/1VMT6PjNj0mR61EAHR3FCw', 'url': 'https://nodalview.com/s/1VMT6PjNj0mR61EAHR3FCw', 'accepted': True, 'https': True, 'mobileSupport': True, 'type': 'photos 360, déplacements suivi', 'size': 'responsive', 'id': 'consortium-170752463_virtualTour_0'}]",agency,False,185000,57.22,2,1,2,3,1,1,True,1,True,"[{'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_1.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_1.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_1.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_2.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_2.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_2.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_3.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_3.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_3.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_4.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_4.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_4.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_5.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_5.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_5.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_6.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_6.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_6.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_7.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_7.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_7.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_8.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_8.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_8.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_9.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_9.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_9.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_10.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_10.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_10.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_11.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_11.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_11.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_12.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_12.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_12.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_13.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_13.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_13.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_14.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_14.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_14.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_15.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_15.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_15.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_16.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_16.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_16.jpg_1763458989'}, {'url_photo': 'http://medias.consortium-immobilier.fr/photos_immo_original/170752/170752463_17.jpg?1763458989', 'photo': 'consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_17.jpg_1763458989', 'url': 'https://file.bienici.com/photo/consortium-170752463_medias.consortium-immobilier.fr_photos_immo_original_170752_170752463_17.jpg_1763458989'}]",220,D,7,B,1,True,50,1300,False,seller,https://medias.consortium-immobilier.fr/docs_perso_agence/607995902/bareme_honoraire_607995902.pdf,2024-12-05,1040,1440,2023-01-01,True,True,True,31,True,3233.135267389025,31500,1730,False,buy,vente,False,0,False,False,typiquement-immo-1711038848486,True,[],exact,"[1.4799907479493304, 43.591108903171396, 1.4799907479493308, 43.59110890317144]",manual,43.59110890317142,1.4799907479493306,43.59110890317142,1.4799907479493306,[],300203,1,Toulouse - Château de l'Hers,Château de l'Hers,31500,31555,300203,31555,31500,1,True,False,True,False,True,False,656a12b0d4b4ee00b293c3b3,['consortium-ag313306'],"['consortium-ag313306', '656a12b0d4b4ee00b293c3b3', '5b586aca875049009b7f72c0', '5d285a6a2c9f4405d79f74e7', 'contract-type-agency-package']",False,False,False,False,False,False,True,False,False,False
