city,postalCode,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,accountType,isBienIciExclusive,agencyFeeUrl,surfaceArea,roomsQuantity,bedroomsQuantity,exposition,bathroomsQuantity,hasTerrace,hasCellar,showerRoomsQuantity,toiletQuantity,garagesQuantity,hasGarden,hasPool,hasFirePlace,parkingPlacesQuantity,landSurfaceArea,energyPerformanceDiagnosticDate,energyValue,greenhouseGazValue,minEnergyConsumption,maxEnergyConsumption,energyClassification,greenhouseGazClassification,isInCondominium,isExclusiveSaleMandate,feesChargedTo,priceWithoutFees,photos,price,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,heating,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,nothingBehindForm,highlightMailContact,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Caen,14000,ag060811-498782447,buy,house,830031627622,"Découvrez en exclusivité, au cœur du quartier recherché de la Maladrerie à Caen, découvrez cette agréable maison familiale alliant confort, volumes et fonctionnalité, à deux pas de toutes les commodités : commerces, écoles et transports.

Dès l'entrée, un hall spacieux distribue harmonieusement les différents espaces de vie. Le séjour de près de 30 m², baigné de lumière et réchauffé par un insert, offre un cadre à la fois convivial et chaleureux. Attenante, une pièce de plus de 15 m², communiquant avec une chambre et une buanderie, vient compléter l'ensemble et offre de nombreuses possibilités d'aménagement : bureau, salle de jeux ou suite parentale selon vos envies.

La cuisine indépendante aménagée non-équipée, spacieuse et fonctionnelle, communique aisément avec le séjour et l'entrée tout en conservant son intimité. Un couloir mène ensuite à une chambre confortable et lumineuse, une salle de douche et des toilettes indépendantes, permettant une vie de plain-pied agréable et pratique.

À l'étage, le palier dessert deux nouvelles chambres spacieuses, une seconde salle d'eau et un WC indépendant. Chaque pièce bénéficie d'une belle clarté et d'un agencement fonctionnel, offrant un véritable confort de vie pour toute la famille.

À l'extérieur, vous profiterez d'un superbe jardin clos et arboré de 800 m², véritable havre de paix à l'abri des regards. Deux garages de 25 m² et 18,50 m² viennent compléter le tout, dont l'un abrite un atelier de 25,50 m² avec une cave à vin, parfaits pour les bricoleurs ou les amateurs de rangement.

À noter : conformément au décret du 13 août 2025, revalorisant le classement énergétique des logements chauffés à l'électrique, cette maison sera reclassée  en D à partir de janvier 2026, offrant ainsi une meilleure appréciation de sa performance énergétique.

Idéalement située dans un environnement résidentiel et paisible, cette maison conjugue emplacement privilégié, luminosité et potentiel. Un bien rare sur le marché caennais, à découvrir sans tarder. Les honoraires sont à la charge du vendeur.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr.

Contactez Marion CANTAT Entrepreneur Individuel, Agent commercial OptimHome (RSAC N°921 247 581 Greffe de CAEN) <span class=""importDescriptionDecorator"" data-type=""phone"">06 17 27 12 15</span> (réf. 596648 )",Maison à vendre 6 pièces CAEN (14),2025-11-14T17:47:46.138Z,2025-11-17T16:54:32.089Z,False,mandatary,False,http://assets.digitregroup.io/optimhome/optimhome_baremes_agence_B2025-A.pdf,132,6,3,sud,1,True,True,1,2,2,True,False,False,3,804,2025-10-28,273,8,2400,3310,E,B,False,True,seller,385000,"[{'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/1.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_1.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_1.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/2.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_2.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_2.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/3.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_3.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_3.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/4.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_4.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_4.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/5.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_5.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_5.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/6.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_6.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_6.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/7.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_7.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_7.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/8.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_8.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_8.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/9.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_9.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_9.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/10.jpg?INSOON_EB_5512801818_20251114175454', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_10.jpg_INSOON_EB_5512801818_20251114175454', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_10.jpg_INSOON_EB_5512801818_20251114175454'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/11.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_11.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_11.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/12.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_12.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_12.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/13.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_13.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_13.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/14.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_14.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_14.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/15.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_15.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_15.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/16.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_16.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_16.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/17.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_17.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_17.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/18.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_18.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_18.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/19.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_19.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_19.jpg_INSOON_EB_5512801818_20251117114601'}, {'url_photo': 'https://photos.ubiflow.net/60811/498782447/photos/20.jpg?INSOON_EB_5512801818_20251117114601', 'photo': 'ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_20.jpg_INSOON_EB_5512801818_20251117114601', 'url': 'https://file.bienici.com/photo/ag060811-498782447_photos.ubiflow.net_60811_498782447_photos_20.jpg_INSOON_EB_5512801818_20251117114601'}]",385000,True,True,électricité,14,True,True,2916.6666666666665,14000,2329,False,buy,vente,False,0,False,False,True,[],disk,50,"[-0.4127612914997564, 49.18769521323247, -0.4113868391763622, 49.18859353118161]",49.18814437220704,-0.4120740653380593,49.18814437220704,-0.4120740653380593,102026,1,Caen - Beaulieu - Maladerie - Saint-Paul,Beaulieu - Maladerie - Saint-Paul,14000,14118,102026,14118,14000,1,True,False,True,False,False,False,558bbfd06fbf04e50075bbce,['ubiflow-easybusiness-ag060811-12364'],"['ubiflow-easybusiness-ag060811-12364', 'ubiflow-easybusiness-ag060811', '5f3bacb2b46a5f00b5b5fc6d', 'contract-type-mandatary', '558bbfd06fbf04e50075bbce']",False,False,False,False,False,False,True,False,False,False,[]
