city,postalCode,displayDistrictName,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,accountType,isBienIciExclusive,agencyFeeUrl,surfaceArea,roomsQuantity,bedroomsQuantity,exposition,bathroomsQuantity,hasTerrace,toiletQuantity,garagesQuantity,hasPool,hasFirePlace,parkingPlacesQuantity,landSurfaceArea,energyPerformanceDiagnosticDate,energyValue,greenhouseGazValue,minEnergyConsumption,maxEnergyConsumption,energyClassification,greenhouseGazClassification,isExclusiveSaleMandate,feesChargedTo,priceWithoutFees,photos,price,useJuly2021EnergyPerformanceDiagnostic,adCreatedByPro,hasGarden,heating,departmentCode,addressKnown,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,displayInsuranceEstimation,needVirtualTour,phoneDisplays,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Brie,16590,False,ag060811-497135792,buy,house,830035805791,"À Brie, dans un secteur calme et recherché, découvrez cette maison familiale d'environ 138 m² offrant de beaux volumes, un environnement sans vis-à-vis et un grand parc d'environ 3000 m² entièrement clos et arboré. Située à seulement 300 mètres des écoles, commerces et services médicaux, elle bénéficie d'une localisation idéale pour une vie de famille confortable.

Les atouts essentiels :
. Situation stratégique : Brie (16590) 15 minutes d'Angoulême.
. Parc de 3000 m² parfait pour piscine, potager, jeux d'enfants ou aménagement paysager.
. Grande pièce de vie traversante d'environ 54 m² avec cheminée.
. Suite parentale d'environ 21 m² avec salle de bain privative + 2 chambres supplémentaires.
. Garage semi-enterré et fibre optique disponible.

Composition intérieure :
. Salon/salle à manger de plus de 54 m² ouvrant sur une terrasse d'environ 50 m².
. Cuisine séparée aménagée et fonctionnelle (environ 13 m²).
. Suite parentale + deux chambres d'environ 13 m² et 10 m².
. Deux salles de bain.

Potentiel d'amélioration et consommation énergétique :
Classée F, cette maison offre des possibilités d'amélioration énergétique permettant aux futurs acquéreurs de la moderniser selon leurs besoins. Les estimations de dépenses mentionnées au DPE étant calculées selon un modèle théorique standardisé, elles peuvent s'écarter des usages réels. Pour une information fiable et vérifiable, les relevés de consommation fournis par les propriétaires sont disponibles et présentent des niveaux bien inférieurs aux valeurs estimées.

Cette configuration ouvre également l'accès à plusieurs dispositifs financiers facilitant la rénovation énergétique tels que MaPrimeRénov', les Certificats d'Économies d'Énergie (CEE), l'Éco-prêt à taux zéro, selon les travaux envisagés et les critères d'éligibilité.

Cette propriété représente une opportunité rare :
La proximité du centre bourg avec toutes les commodités, un grand terrain, de beaux volumes, un environnement préservé et la possibilité d'adapter la maison à son goût tout en optimisant sa performance énergétique grâce aux aides disponibles.

Je reste à votre disposition pour toute information complémentaire ou pour organiser une visite.
 Les honoraires sont à la charge du vendeur.
Logement à consommation énergétique excessive : classe F
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr.

Contactez Françoise HILBERGER Entrepreneur Individuel, Agent commercial OptimHome (RSAC N°538 270 752 Greffe de ANGOULEME) <span class=""importDescriptionDecorator"" data-type=""phone"">06 60 99 25 87</span> (réf. 595163 )","BRIE – Maison familiale 138 m², grand terrain 3000 m², 3 chambres, calme et sans vis-à-vis",2025-11-04T19:08:28.608Z,2025-11-19T12:53:05.630Z,False,mandatary,False,http://assets.digitregroup.io/optimhome/optimhome_baremes_agence_B2025-A.pdf,138,5,3,sud,2,True,2,1,False,True,4,3061,2025-10-30,276,85,4800,6550,F,F,True,seller,248000,"[{'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/1.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_1.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_1.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/2.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_2.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_2.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/3.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_3.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_3.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/4.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_4.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_4.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/5.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_5.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_5.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/6.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_6.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_6.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/7.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_7.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_7.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/8.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_8.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_8.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/9.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_9.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_9.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/10.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_10.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_10.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/11.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_11.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_11.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/12.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_12.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_12.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/13.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_13.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_13.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/14.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_14.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_14.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/15.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_15.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_15.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/16.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_16.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_16.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/17.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_17.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_17.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/18.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_18.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_18.jpg_INSOON_EB_5512801818_20251116095909'}, {'url_photo': 'https://photos.ubiflow.net/60811/497135792/photos/19.jpg?INSOON_EB_5512801818_20251116095909', 'photo': 'ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_19.jpg_INSOON_EB_5512801818_20251116095909', 'url': 'https://file.bienici.com/photo/ag060811-497135792_photos.ubiflow.net_60811_497135792_photos_19.jpg_INSOON_EB_5512801818_20251116095909'}]",248000,True,True,True,cheminée fuel,16,True,1797.1014492753623,16590,2578,False,buy,vente,False,0,deploye,False,False,True,True,[],disk,50,"[0.24318923091868264, 45.73895319484503, 0.24447636609308723, 45.73985151265098]",manual,45.739402353748005,0.24383279850588493,45.739402353748005,0.24383279850588493,16061,2,Brie,Brie,16590,16061,16061,16061,16590,2,True,False,True,False,False,False,558bbfd06fbf04e50075bbce,['ubiflow-easybusiness-ag060811-7653'],"['ubiflow-easybusiness-ag060811-7653', 'ubiflow-easybusiness-ag060811', '5f3bacb2b46a5f00b5b5fc6d', 'contract-type-mandatary', '558bbfd06fbf04e50075bbce']",False,False,False,False,False,False,True,False,False,False,[]
