city,postalCode,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,yearOfConstruction,virtualTours,accountType,isBienIciExclusive,price,surfaceArea,roomsQuantity,bedroomsQuantity,floor,floorQuantity,bathroomsQuantity,toiletQuantity,hasCellar,isExclusiveSaleMandate,photos,energyValue,energyClassification,greenhouseGazValue,greenhouseGazClassification,isInCondominium,condominiumPartsQuantity,annualCondominiumFees,isCondominiumInProcedure,feesChargedTo,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,averageAnnualEnergyConsumption,epdFinalEnergyConsumption,exposition,adCreatedByPro,heating,with360,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.radius,blurInfo.bbox,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Nancy,54000,hektor-CABINETBLIQUE-2463,buy,flat,2943,"LE KLEBER CLUB : ADHESION IMMEDIATE<br> Rue Kléber, on ne rigole pas avec le style. Et cet appart, c'est un peu le combo parfait entre un épisode de « Mad Men » et une saison de « D&CO » version 2024.<br> Situé au dernier étage (parce qu'on aime prendre de la hauteur), ce F2 de 39 m2 a tout d'un grand. Une pièce de vie de 22 m2 prête à accueillir vos plus belles chorégraphies de pyjama party, une cuisine équipée pour impressionner vos potes (ou juste réchauffer une pizza avec classe), une chambre de 12 m2 pour hiberner en toute dignité, et une salle de bain avec buanderie, parce que oui, même les chaussettes méritent un peu d'attention.<br> Le bonus ? Une cave pour entasser vos trésors cachés et un DPE en D, comme « Déjà mieux que beaucoup ».<br> Et comme l'emplacement compte autant que le style : bienvenue Place de la Commanderie, à quelques minutes à pied du centre-ville, du Parc Sainte-Marie ou des mythiques Thermes. Un quartier pratique, vivant, et idéal pour ceux qui veulent tout faire à pied (même flâner).<br> Actuellement loué 645 EUR HC, mais dispo très bientôt : le locataire plie bagage cet été. C'est le moment ou jamais de poser vos valises et vos ambitions dans ce petit bijou nancéien.<br> Cabinet BLIQUE, les chasseurs de cachet avec un (sérieux) grain de folie.<br>",LE KLEBER CLUB : ADHESION IMMEDIATE,2025-11-14T08:35:28.497Z,2025-11-14T13:13:08.708Z,False,1930,"[{'url': 'https://player.previsite.net/video/8ABB6336FCEEBC775F47E02781CDA8C6', 'previewImageUrl': 'https://player.previsite.net/image/8ABB6336FCEEBC775F47E02781CDA8C6.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'hektor-CABINETBLIQUE-2463_virtualTour_0'}, {'originalUrl': 'https://my.matterport.com/show/?m=vdvobnyZPk9', 'url': 'https://my.matterport.com/show/?m=vdvobnyZPk9', 'type': 'photos 360, déplacement libre', 'accepted': True, 'https': True, 'mobileSupport': True, 'size': 'responsive', 'id': 'hektor-CABINETBLIQUE-2463_virtualTour_1'}]",agency,False,125000,39,2,1,2,3,1,1,True,True,"[{'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_9ebe3a68245d5591124f8a61da4679c9.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_9ebe3a68245d5591124f8a61da4679c9.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_9ebe3a68245d5591124f8a61da4679c9.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_71684638638670972a9657255aaaff15.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_71684638638670972a9657255aaaff15.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_71684638638670972a9657255aaaff15.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_8815b3fd5174c302aaac9b02856a9f0d.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_8815b3fd5174c302aaac9b02856a9f0d.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_8815b3fd5174c302aaac9b02856a9f0d.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_1386d6242f4bcabffb46f525ca8fff2e.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_1386d6242f4bcabffb46f525ca8fff2e.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_1386d6242f4bcabffb46f525ca8fff2e.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_a0ff474aae7341362c49d40f9371e70a.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_a0ff474aae7341362c49d40f9371e70a.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_a0ff474aae7341362c49d40f9371e70a.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_ec7348946dc03305af3b266647afea4a.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_ec7348946dc03305af3b266647afea4a.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_ec7348946dc03305af3b266647afea4a.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_a29243f07c57a2bbbd369a378de2e34a.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_a29243f07c57a2bbbd369a378de2e34a.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_a29243f07c57a2bbbd369a378de2e34a.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_09d895f2be5c5fbaf3302d2d4938c007.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_09d895f2be5c5fbaf3302d2d4938c007.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_09d895f2be5c5fbaf3302d2d4938c007.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_10a9638e8b522df40c342f4491f5161f.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_10a9638e8b522df40c342f4491f5161f.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_10a9638e8b522df40c342f4491f5161f.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_c5b5f1be6101b1caf499b2c985a9b850.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_c5b5f1be6101b1caf499b2c985a9b850.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_c5b5f1be6101b1caf499b2c985a9b850.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_6205c3f5bdd306d750cd6516db2582d6.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_6205c3f5bdd306d750cd6516db2582d6.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_6205c3f5bdd306d750cd6516db2582d6.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_b8a2bda201f1bc8cd0edded092f7e488.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_b8a2bda201f1bc8cd0edded092f7e488.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_b8a2bda201f1bc8cd0edded092f7e488.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_a8e5621578449f7a907441f98f863444.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_a8e5621578449f7a907441f98f863444.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_a8e5621578449f7a907441f98f863444.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_405d25cab3fc635a90839155ca9b2dbf.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_405d25cab3fc635a90839155ca9b2dbf.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_405d25cab3fc635a90839155ca9b2dbf.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_7a490c1b700309ce6262ede84c1214be.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_7a490c1b700309ce6262ede84c1214be.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_7a490c1b700309ce6262ede84c1214be.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_8a0aa0b9feb8ad82729787902d6ac6e9.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_8a0aa0b9feb8ad82729787902d6ac6e9.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_8a0aa0b9feb8ad82729787902d6ac6e9.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_8ab3015f2c1e867c3118993a60fd8d1b.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_8ab3015f2c1e867c3118993a60fd8d1b.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_8ab3015f2c1e867c3118993a60fd8d1b.jpg'}, {'url_photo': 'https://cabinetblique.staticlbi.com/original/images/biens/6/d39da27d6a06377cf5d686ef12b8a784/photo_52ba05eede8ba369e6b6805111cf4613.jpg', 'photo': 'hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_52ba05eede8ba369e6b6805111cf4613.jpg', 'url': 'https://file.bienici.com/photo/hektor-CABINETBLIQUE-2463_cabinetblique.staticlbi.com_original_images_biens_6_d39da27d6a06377cf5d686ef12b8a784_photo_52ba05eede8ba369e6b6805111cf4613.jpg'}]",191,D,37,D,True,5,900,False,seller,125000,https://www.cabinetblique.fr/i/redac/honoraires?honofor=4,2023-11-22,True,37,191,2021-01-01,0,174,Ouest,True,gaz collectif,True,54,True,True,3205.128205128205,54000,1276,False,buy,vente,False,0,deploye,False,False,contenu-redactionnel-du-site-2,True,[],disk,50,"[6.167045420816996, 48.68567932821536, 6.168406115078944, 48.686577646144244]",48.6861284871798,6.16772576794797,48.6861284871798,6.16772576794797,[],102885,1,Nancy - Poincaré - Foch - Anatole France - Croix de Bourgogne,Poincaré - Foch - Anatole France - Croix de Bourgogne,54000,54395,102885,54395,54000,1,True,False,True,False,False,False,584fd128b442a40099b9b67a,['hektor-CABINETBLIQUE'],"['hektor-CABINETBLIQUE', 'contract-type-agency-package', 'extension-boost', '584fd128b442a40099b9b67a']",False,False,False,False,False,False,True,False,False,False
