city,postalCode,displayDistrictName,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,yearOfConstruction,virtualTours,accountType,isBienIciExclusive,photoWatermarkAlias,price,agencyFeePercentage,surfaceArea,roomsQuantity,bedroomsQuantity,floor,floorQuantity,bathroomsQuantity,showerRoomsQuantity,toiletQuantity,balconyQuantity,balconySurfaceArea,hasElevator,hasCellar,parkingPlacesQuantity,hasIntercom,hasCaretaker,hasTerrace,hasAirConditioning,isDisabledPeopleFriendly,hasFirePlace,isExclusiveSaleMandate,photos,energyValue,energyClassification,greenhouseGazValue,greenhouseGazClassification,isInCondominium,condominiumPartsQuantity,annualCondominiumFees,isCondominiumInProcedure,feesChargedTo,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,averageAnnualEnergyConsumption,epdFinalEnergyConsumption,exposition,adCreatedByPro,heating,departmentCode,addressKnown,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,phoneDisplays,blurInfo.type,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,chargingStations.providers,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf
Aix-les-Bains,73100,True,True,hektor-agencedesbains73100-1230,buy,flat,1781,"RARE - Au coeur d'un superbe parc arboré et privatif, sur les premières hauteurs d'Aix-les-Bains, découvrez ce spacieux T5 sans vis à vis de 135,86 m2 Carrez, situé au 2e étage d'une résidence de standing de 3 étages des années 1980, avec ascenseur. Doté de volumes très généreux et baigné de lumière grâce à sa triple exposition Est - Sud et Ouest, l'appartement offre un cadre de vie privilégié et fonctionnel. Il est composé d'une entrée avec placard, d'un vaste salon vue lac de 40m2  sur balcon de 13m2  exposé Sud et Ouest ; d'une cuisine de 10m2 orientée Sud ; d'un wc avec lave-mains ; d'un cellier/buanderie, d'un premier côté nuit avec1 suite parentale comprenant 1 dégagement, 1 chambre vue lac donnant sur balcon Ouest, 1 salle d'eau avec WC, 1 dressing ;  d'un second côté nuit comprenant 3 chambres, dont une avec balcon Sud ; une salle de bains complète ce second espace nuit. Découvrez cet appartement calme dans lequel nos yeux sont immédiatement rivés sur la ville, le lac, les montagnes que l'on aperçoit parfaitement sans même avoir à sortir sur le balcon, c'est un vrai plus !<br>Situé à seulement quelques minutes du centre-ville, des commerces, des écoles et du bord du lac, ce bien rare allie sérénité et proximité des commodités. Le chauffage et l'eau chaude sont assurés par une chaudière collective au gaz. Double-vitrage, volets roulants, store banne. Des travaux de rénovation ont été effectués récemment.   <br>Un grand parking de copropriété vous permettra de stationner vos véhicules et d'accueillir vos invités mais vous avez la possibilité également d'acquérir un garage de 12.50m2 en rdc de la copropriété en sus (celui-ci est réservé en priorité aux acquéreurs de cet appartement).<br>Une grande cave de 7.14m2 complète ce bien.<br> C'est un appartement idéal pour des personnes en quête d'un bel espace de vie, de confort et de verdure, tout en profitant du dynamisme aixois. La résidence du Domaine de Chantemerle et ses espaces boisés vous attendent, au calme, dominants et pourtant proches du centre-ville d'Aix les Bains. <br> Classé D - Charges copro eau chaude + chauffage inclus/entretien du parc inclus + charges générales incluses 403.74EUR/mois. TF 2025 : 1 992EUR -<br>  Réf : 1781 - Contact : M.HARDY tél : <span class=""importDescriptionDecorator"" data-type=""phone"">06 61 51 32 35</span> / <span class=""importDescriptionDecorator"" data-type=""phone"">04 79 35 09 91</span><br>     <br>Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr",1ères Hauteurs - Superbe vue Lac pour cet Appartement 4 cham,2025-10-07T21:50:42.884Z,2025-11-10T21:14:37.924Z,False,1980,"[{'url': 'https://player.previsite.net/video/92462F8A6FF8DC228EB731A90B73EC7D', 'previewImageUrl': 'https://player.previsite.net/image/92462F8A6FF8DC228EB731A90B73EC7D.jpg', 'type': 'video', 'highlighted': True, 'accepted': True, 'https': True, 'size': 'responsive', 'mobileSupport': True, 'id': 'hektor-agencedesbains73100-1230_virtualTour_0'}, {'originalUrl': 'https://player.previsite.net/mooveo/4A091D7E-1176-F1E5-3C3D-ED706832DDC4', 'url': 'https://player.previsite.net/mooveo/4A091D7E-1176-F1E5-3C3D-ED706832DDC4', 'accepted': True, 'https': True, 'type': 'video', 'size': 'responsive', 'mobileSupport': True, 'id': 'hektor-agencedesbains73100-1230_virtualTour_1'}]",agency,False,hektor-agencedesbains73100_LOGO_www.agence-des-bains.com_images_logosadmin_logoadmin_temp_2137563169.jpg,590000,5,135.86,6,4,2,4,1,1,2,2,16,True,True,2,True,False,False,False,False,False,True,"[{'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_708a2e37f160c1b6a492e2d23965aede.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_708a2e37f160c1b6a492e2d23965aede.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_708a2e37f160c1b6a492e2d23965aede.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_9a8a1e2e0675a84a40f3f6a0ed949921.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_9a8a1e2e0675a84a40f3f6a0ed949921.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_9a8a1e2e0675a84a40f3f6a0ed949921.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_6a5a532d684a4ab4d50bcb10a03b335d.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_6a5a532d684a4ab4d50bcb10a03b335d.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_6a5a532d684a4ab4d50bcb10a03b335d.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_cb5fe966efe619ac7c7cac7f9145b524.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_cb5fe966efe619ac7c7cac7f9145b524.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_cb5fe966efe619ac7c7cac7f9145b524.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_80e74912fa1c7dd4d66a4c3bf76c6d2c.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_80e74912fa1c7dd4d66a4c3bf76c6d2c.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_80e74912fa1c7dd4d66a4c3bf76c6d2c.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_f9398324b1aa7d5656fc0915095f0716.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_f9398324b1aa7d5656fc0915095f0716.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_f9398324b1aa7d5656fc0915095f0716.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_34cae3999f9a380d061ff0c019217a50.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_34cae3999f9a380d061ff0c019217a50.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_34cae3999f9a380d061ff0c019217a50.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_7add498c299a7e63a0d6d6adcbfd867e.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_7add498c299a7e63a0d6d6adcbfd867e.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_7add498c299a7e63a0d6d6adcbfd867e.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_1187b56c76d2d3e1dce62c1e1b6391de.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_1187b56c76d2d3e1dce62c1e1b6391de.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_1187b56c76d2d3e1dce62c1e1b6391de.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_611f95c27a56e65877073477d71305db.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_611f95c27a56e65877073477d71305db.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_611f95c27a56e65877073477d71305db.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_53c9060652d817d076f9fa75955fc869.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_53c9060652d817d076f9fa75955fc869.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_53c9060652d817d076f9fa75955fc869.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_705daa34bb29f1c11bd134b774be81c2.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_705daa34bb29f1c11bd134b774be81c2.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_705daa34bb29f1c11bd134b774be81c2.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_4f2bb1db5aafd2ba02c42c52ea94623f.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_4f2bb1db5aafd2ba02c42c52ea94623f.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_4f2bb1db5aafd2ba02c42c52ea94623f.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_e8dd3799205022bb30cf5421d3d69d04.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_e8dd3799205022bb30cf5421d3d69d04.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_e8dd3799205022bb30cf5421d3d69d04.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_8daea9d9bc3add68d64c646aa79841b2.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_8daea9d9bc3add68d64c646aa79841b2.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_8daea9d9bc3add68d64c646aa79841b2.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_8dc3432fa9d23832d0ea77d32926da82.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_8dc3432fa9d23832d0ea77d32926da82.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_8dc3432fa9d23832d0ea77d32926da82.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_65992378ff5c6436b97892b940715005.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_65992378ff5c6436b97892b940715005.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_65992378ff5c6436b97892b940715005.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_1f397654d9fd09e69faff44340f4d62a.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_1f397654d9fd09e69faff44340f4d62a.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_1f397654d9fd09e69faff44340f4d62a.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_2fca3819fe5629c7916f7070881d9161.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_2fca3819fe5629c7916f7070881d9161.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_2fca3819fe5629c7916f7070881d9161.jpg'}, {'url_photo': 'https://agencedesbains.staticlbi.com/original/images/biens/1/5e458e768f49445824aef75adb3e6714/photo_c833c2196fb1e13e877a774f78978cf2.jpg', 'photo': 'hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_c833c2196fb1e13e877a774f78978cf2.jpg', 'url': 'https://file.bienici.com/photo/hektor-agencedesbains73100-1230_agencedesbains.staticlbi.com_original_images_biens_1_5e458e768f49445824aef75adb3e6714_photo_c833c2196fb1e13e877a774f78978cf2.jpg'}]",177,C,35,D,True,23,4844.88,False,purchaser,561904.8,https://agence-des-bains.com/i/redac/honoraires?honofor=1,2025-09-10,True,2030,2800,2021-01-01,0,163,Est Ouest,True,gaz collectif,73,True,4135.910496098925,73100,2401,False,buy,vente,False,0,False,False,agence-des-bains-1710424925753,True,[],exact,"[5.919722527779411, 45.69772663795726, 5.919722527779411, 45.69772663795726]",manual,45.69772663795726,5.919722527779411,45.69772663795726,5.919722527779411,[],100235,1,Aix-les-Bains - Est,Est,73100,73008,100235,73008,73100,1,True,False,True,False,False,False,584fd128b442a40099b9b67a,['hektor-agencedesbains73100'],"['hektor-agencedesbains73100', 'contract-type-agency-package', 'extension-boost', 'extension-notoriety', '584fd128b442a40099b9b67a']",False,False,False,False,False,False,True,False,False,False
