city,postalCode,hasGeorisquesMention,id,adType,propertyType,reference,description,title,publicationDate,modificationDate,newProperty,yearOfConstruction,accountType,isBienIciExclusive,price,surfaceArea,landSurfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,bathroomsQuantity,showerRoomsQuantity,toiletQuantity,hasCellar,parkingPlacesQuantity,enclosedParkingQuantity,hasUnobstructedView,isExclusiveSaleMandate,photos,workToDo,energyValue,energyClassification,greenhouseGazValue,greenhouseGazClassification,terracesQuantity,isInCondominium,isCondominiumInProcedure,feesChargedTo,priceWithoutFees,agencyFeeUrl,energyPerformanceDiagnosticDate,useJuly2021EnergyPerformanceDiagnostic,minEnergyConsumption,maxEnergyConsumption,energySimulationReferenceDate,adCreatedByPro,hasGarden,heating,departmentCode,addressKnown,displayDistrictName,pricePerSquareMeter,postalCodeForSearchFilters,descriptionTextLength,priceHasDecreased,transactionType,adTypeFR,with3dModel,endOfPromotedAsExclusive,opticalFiberStatus,nothingBehindForm,highlightMailContact,customerId,displayInsuranceEstimation,needVirtualTour,phoneDisplays,thresholdDate,blurInfo.type,blurInfo.bbox,blurInfo.origin,blurInfo.position.lat,blurInfo.position.lon,blurInfo.centroid.lat,blurInfo.centroid.lon,district.id_polygone,district.id_type,district.name,district.libelle,district.cp,district.code_insee,district.id,district.insee_code,district.postal_code,district.type_id,status.onTheMarket,status.closedByUser,status.autoImported,status.isLeading,status.highlighted,status.is3dHighlighted,userRelativeData.importAccountId,userRelativeData.accountIds,userRelativeData.searchAccountIds,userRelativeData.isAdmin,userRelativeData.isAdModifier,userRelativeData.canSetAsFeatured,userRelativeData.canSeeExactPosition,userRelativeData.canSeeAddress,userRelativeData.canSeeStats,userRelativeData.canOpenAdDetail,userRelativeData.canSeeRealDates,userRelativeData.canSeePublicationCertificateHtml,userRelativeData.canSeePublicationCertificatePdf,chargingStations.providers
Loison-sur-Créquoise,62990,True,netty-company36673gyy-house-405,buy,house,VM405-MTIMMOBILIER,"Venez découvrir cette charmante maison des années 1870, entièrement rénovée, vivable de plain-pied située sur la commune de LOISON-SUR-CRÉQUOISE.<br>Cette maison dispose au rez-de-chaussée, d'un vaste salon-séjour, d'une cuisine, d'une buanderie, deux chambres, une salle de bains, une salle d'eau et un WC.<br>À l'étage, un palier pouvant être aménagé en chambre ou en bureau dessert deux autres chambres et un grenier.<br>De plus, cette maison dispose de dépendances et d'un garage.<br>Le tout sur un terrain de 2 085 m²<br>La rénovation complète a su préserver le charme et l'authenticité de la maison tout en y intégrant des équipements modernes pour un confort optimal. Les matériaux de qualité utilisés et les finitions soignées témoignent du soin apporté à cette rénovation.<br>Ne manquez pas l'opportunité de visiter cette maison unique, où chaque détail a été pensé pour offrir un cadre de vie exceptionnel. Elle attend ses nouveaux propriétaires pour y écrire de nouveaux chapitres plein de bonheur et de souvenirs.<br>Honoraires à la charge du vendeur.  Classe énergie D, Classe climat A Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2137.00 € et 2891.00 € sur les années 2021, 2022 et 2023 (abonnements compris). Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr. <br>",Charmante maison vivable de plain-pied,1970-01-01T00:00:00.000Z,2025-11-12T18:10:14.125Z,False,1870,agency,False,199000,148.65,2085,5,4,2,1,1,2,True,2,1,True,True,"[{'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169551_VM405_13_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169551_VM405_13_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169551_VM405_13_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169601_VM405_16_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169601_VM405_16_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169601_VM405_16_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169511_VM405_11_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169511_VM405_11_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169511_VM405_11_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169491_VM405_10_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169491_VM405_10_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169491_VM405_10_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169581_VM405_15_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169581_VM405_15_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169581_VM405_15_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169621_VM405_17_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169621_VM405_17_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169621_VM405_17_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169641_VM405_18_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169641_VM405_18_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169641_VM405_18_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169421_VM405_6_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169421_VM405_6_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169421_VM405_6_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169451_VM405_8_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169451_VM405_8_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169451_VM405_8_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169351_VM405_2_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169351_VM405_2_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169351_VM405_2_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169331_VM405_1_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169331_VM405_1_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169331_VM405_1_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169371_VM405_3_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169371_VM405_3_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169371_VM405_3_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169471_VM405_9_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169471_VM405_9_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169471_VM405_9_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169531_VM405_12_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169531_VM405_12_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169531_VM405_12_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169571_VM405_14_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169571_VM405_14_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169571_VM405_14_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169381_VM405_4_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169381_VM405_4_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169381_VM405_4_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169441_VM405_7_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169441_VM405_7_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169441_VM405_7_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441169401_VM405_5_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169401_VM405_5_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441169401_VM405_5_original.jpg'}, {'url_photo': 'https://img.netty.immo/productcw/company36673gyy/2/VM405/17441170941_VM405_19_original.jpg', 'photo': 'netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441170941_VM405_19_original.jpg', 'url': 'https://file.bienici.com/photo/netty-company36673gyy-house-405_img.netty.immo_productcw_company36673gyy_2_VM405_17441170941_VM405_19_original.jpg'}]",False,181,D,5,A,1,False,False,seller,199000,https://files.netty.immo/file/company36673gyy/270/iWy8r/honoraires_2_2.pdf,2025-04-12,True,2137,2891,2021-01-01,True,True,individuel,62,False,True,1338.7151025899764,62990,1361,True,buy,vente,False,0,deploye,False,False,mt-immobilier,True,True,[],2025-09-25T00:00:00.000Z,exact,"[1.9264749097988108, 50.437168885954236, 1.9264749097988108, 50.437168885954236]",manual,50.437168885954236,1.9264749097988108,50.437168885954236,1.9264749097988108,62522,2,Loison-sur-Créquoise,Loison-sur-Créquoise,62990,62522,62522,62522,62990,2,True,False,True,False,True,False,643eb01ff69fb300b6dd4eaf,['netty-company36673gyy'],"['netty-company36673gyy', '643eb01ff69fb300b6dd4eaf', 'new-contract-type-agency', 'contract-type-agency-package']",False,False,False,False,False,False,True,False,False,False,[]
